      0.24000000E+02       0.27696572E+01       0.91622225E-02       0.22096428E+00       0.21633334E-03
      0.25000000E+02       0.27607595E+01       0.91330426E-02       0.22988218E+00       0.22525728E-03
      0.26000000E+02       0.27518998E+01       0.91039852E-02       0.23876209E+00       0.23414268E-03
      0.27000000E+02       0.27430778E+01       0.90750499E-02       0.24760418E+00       0.24298972E-03
      0.28000000E+02       0.27342934E+01       0.90462362E-02       0.25640861E+00       0.25179855E-03
      0.29000000E+02       0.27255464E+01       0.90175436E-02       0.26517553E+00       0.26056934E-03
      0.30000000E+02       0.27168366E+01       0.89889715E-02       0.27390511E+00       0.26930225E-03
      0.31000000E+02       0.27081640E+01       0.89605195E-02       0.28259750E+00       0.27799746E-03
      0.32000000E+02       0.26995283E+01       0.89321871E-02       0.29125285E+00       0.28665512E-03
      0.33000000E+02       0.26909294E+01       0.89039739E-02       0.29987133E+00       0.29527541E-03
      0.34000000E+02       0.26823672E+01       0.88758792E-02       0.30845310E+00       0.30385847E-03
      0.35000000E+02       0.26738414E+01       0.88479026E-02       0.31699830E+00       0.31240447E-03
      0.36000000E+02       0.26653520E+01       0.88200437E-02       0.32550709E+00       0.32091358E-03
      0.37000000E+02       0.26568987E+01       0.87923019E-02       0.33397963E+00       0.32938595E-03
      0.38000000E+02       0.26484814E+01       0.87646768E-02       0.34241606E+00       0.33782175E-03
      0.39000000E+02       0.26401001E+01       0.87371678E-02       0.35081655E+00       0.34622113E-03
      0.40000000E+02       0.26317544E+01       0.87097746E-02       0.35918125E+00       0.35458424E-03
      0.41000000E+02       0.26234443E+01       0.86824966E-02       0.36751029E+00       0.36291126E-03
      0.42000000E+02       0.26151696E+01       0.86553333E-02       0.37580385E+00       0.37120233E-03
      0.43000000E+02       0.26069302E+01       0.86282844E-02       0.38406206E+00       0.37945761E-03
      0.44000000E+02       0.25987259E+01       0.86013492E-02       0.39228508E+00       0.38767726E-03
      0.45000000E+02       0.25905566E+01       0.85745274E-02       0.40047305E+00       0.39586143E-03
      0.46000000E+02       0.25824220E+01       0.85478184E-02       0.40862613E+00       0.40401027E-03
      0.47000000E+02       0.25743222E+01       0.85212219E-02       0.41674445E+00       0.41212394E-03
      0.48000000E+02       0.25662569E+01       0.84947373E-02       0.42482818E+00       0.42020259E-03
      0.49000000E+02       0.25582259E+01       0.84683641E-02       0.43287745E+00       0.42824638E-03
      0.50000000E+02       0.25502292E+01       0.84421020E-02       0.44089241E+00       0.43625545E-03
      0.51000000E+02       0.25422666E+01       0.84159505E-02       0.44887321E+00       0.44422995E-03
      0.52000000E+02       0.25343379E+01       0.83899091E-02       0.45681998E+00       0.45217004E-03
      0.53000000E+02       0.25264431E+01       0.83639773E-02       0.46473289E+00       0.46007587E-03
      0.54000000E+02       0.25185818E+01       0.83381547E-02       0.47261206E+00       0.46794758E-03
      0.55000000E+02       0.25107541E+01       0.83124409E-02       0.48045764E+00       0.47578532E-03
      0.56000000E+02       0.25029598E+01       0.82868353E-02       0.48826977E+00       0.48358924E-03
      0.57000000E+02       0.24951987E+01       0.82613376E-02       0.49604860E+00       0.49135948E-03
      0.58000000E+02       0.24874707E+01       0.82359473E-02       0.50379427E+00       0.49909620E-03
      0.59000000E+02       0.24797756E+01       0.82106640E-02       0.51150691E+00       0.50679953E-03
      0.60000000E+02       0.24721134E+01       0.81854872E-02       0.51918667E+00       0.51446962E-03
      0.61000000E+02       0.24644838E+01       0.81604165E-02       0.52683369E+00       0.52210663E-03
      0.62000000E+02       0.24568867E+01       0.81354514E-02       0.53444810E+00       0.52971068E-03
      0.63000000E+02       0.24493221E+01       0.81105915E-02       0.54203004E+00       0.53728192E-03
      0.64000000E+02       0.24417897E+01       0.80858364E-02       0.54957965E+00       0.54482050E-03
      0.65000000E+02       0.24342894E+01       0.80611856E-02       0.55709707E+00       0.55232656E-03
      0.66000000E+02       0.24268211E+01       0.80366387E-02       0.56458244E+00       0.55980023E-03
      0.67000000E+02       0.24193847E+01       0.80121953E-02       0.57203588E+00       0.56724166E-03
      0.68000000E+02       0.24119800E+01       0.79878549E-02       0.57945754E+00       0.57465099E-03
      0.69000000E+02       0.24046068E+01       0.79636171E-02       0.58684755E+00       0.58202836E-03
      0.70000000E+02       0.23972651E+01       0.79394816E-02       0.59420604E+00       0.58937391E-03
      0.71000000E+02       0.23899547E+01       0.79154478E-02       0.60153315E+00       0.59668776E-03
      0.72000000E+02       0.23826755E+01       0.78915153E-02       0.60882901E+00       0.60397007E-03
      0.73000000E+02       0.23754273E+01       0.78676838E-02       0.61609375E+00       0.61122097E-03
      0.74000000E+02       0.23682101E+01       0.78439528E-02       0.62332750E+00       0.61844059E-03
      0.75000000E+02       0.23610236E+01       0.78203218E-02       0.63053041E+00       0.62562908E-03
      0.76000000E+02       0.23538678E+01       0.77967906E-02       0.63770259E+00       0.63278655E-03
      0.77000000E+02       0.23467426E+01       0.77733586E-02       0.64484417E+00       0.63991316E-03
      0.78000000E+02       0.23396477E+01       0.77500255E-02       0.65195530E+00       0.64700903E-03
      0.79000000E+02       0.23325830E+01       0.77267908E-02       0.65903609E+00       0.65407430E-03
      0.80000000E+02       0.23255486E+01       0.77036541E-02       0.66608667E+00       0.66110910E-03
      0.81000000E+02       0.23185441E+01       0.76806151E-02       0.67310718E+00       0.66811356E-03
      0.82000000E+02       0.23115695E+01       0.76576733E-02       0.68009774E+00       0.67508781E-03
      0.83000000E+02       0.23046247E+01       0.76348283E-02       0.68705848E+00       0.68203198E-03
      0.84000000E+02       0.22977095E+01       0.76120797E-02       0.69398952E+00       0.68894621E-03
      0.85000000E+02       0.22908238E+01       0.75894272E-02       0.70089099E+00       0.69583062E-03
      0.86000000E+02       0.22839674E+01       0.75668703E-02       0.70776301E+00       0.70268535E-03
      0.87000000E+02       0.22771404E+01       0.75444085E-02       0.71460572E+00       0.70951052E-03
      0.88000000E+02       0.22703424E+01       0.75220417E-02       0.72141923E+00       0.71630626E-03
      0.89000000E+02       0.22635735E+01       0.74997692E-02       0.72820367E+00       0.72307269E-03
      0.90000000E+02       0.22568334E+01       0.74775908E-02       0.73495916E+00       0.72980995E-03
      0.91000000E+02       0.22501221E+01       0.74555060E-02       0.74168583E+00       0.73651816E-03
      0.92000000E+02       0.22434395E+01       0.74335145E-02       0.74838379E+00       0.74319745E-03
      0.93000000E+02       0.22367854E+01       0.74116159E-02       0.75505317E+00       0.74984794E-03
      0.94000000E+02       0.22301596E+01       0.73898098E-02       0.76169409E+00       0.75646976E-03
      0.95000000E+02       0.22235622E+01       0.73680957E-02       0.76830668E+00       0.76306302E-03
      0.96000000E+02       0.22169929E+01       0.73464734E-02       0.77489104E+00       0.76962787E-03
      0.97000000E+02       0.22104516E+01       0.73249424E-02       0.78144731E+00       0.77616440E-03
      0.98000000E+02       0.22039382E+01       0.73035024E-02       0.78797559E+00       0.78267277E-03
      0.99000000E+02       0.21974527E+01       0.72821530E-02       0.79447602E+00       0.78915307E-03
      0.10000000E+03       0.21909948E+01       0.72608938E-02       0.80094870E+00       0.79560543E-03
      0.10100000E+03       0.21845645E+01       0.72397244E-02       0.80739376E+00       0.80202999E-03
      0.10200000E+03       0.21781616E+01       0.72186444E-02       0.81381131E+00       0.80842684E-03
      0.10300000E+03       0.21717861E+01       0.71976535E-02       0.82020146E+00       0.81479613E-03
      0.10400000E+03       0.21654378E+01       0.71767514E-02       0.82656435E+00       0.82113795E-03
      0.10500000E+03       0.21591165E+01       0.71559376E-02       0.83290007E+00       0.82745245E-03
      0.10600000E+03       0.21528223E+01       0.71352117E-02       0.83920875E+00       0.83373972E-03
      0.10700000E+03       0.21465549E+01       0.71145735E-02       0.84549051E+00       0.83999989E-03
      0.10800000E+03       0.21403143E+01       0.70940225E-02       0.85174545E+00       0.84623308E-03
      0.10900000E+03       0.21341003E+01       0.70735584E-02       0.85797368E+00       0.85243941E-03
      0.11000000E+03       0.21279129E+01       0.70531809E-02       0.86417534E+00       0.85861898E-03
      0.11100000E+03       0.21217518E+01       0.70328894E-02       0.87035051E+00       0.86477192E-03
      0.11200000E+03       0.21156171E+01       0.70126838E-02       0.87649933E+00       0.87089835E-03
      0.11300000E+03       0.21095085E+01       0.69925636E-02       0.88262190E+00       0.87699836E-03
      0.11400000E+03       0.21034261E+01       0.69725286E-02       0.88871832E+00       0.88307209E-03
      0.11500000E+03       0.20973696E+01       0.69525782E-02       0.89478872E+00       0.88911965E-03
      0.11600000E+03       0.20913389E+01       0.69327122E-02       0.90083321E+00       0.89514114E-03
      0.11700000E+03       0.20853340E+01       0.69129303E-02       0.90685189E+00       0.90113668E-03
      0.11800000E+03       0.20793548E+01       0.68932320E-02       0.91284487E+00       0.90710639E-03
      0.11900000E+03       0.20734011E+01       0.68736170E-02       0.91881226E+00       0.91305037E-03
      0.12000000E+03       0.20674728E+01       0.68540851E-02       0.92475417E+00       0.91896873E-03
      0.12100000E+03       0.20615698E+01       0.68346358E-02       0.93067072E+00       0.92486160E-03
      0.12200000E+03       0.20556920E+01       0.68152687E-02       0.93656200E+00       0.93072907E-03
      0.12300000E+03       0.20498393E+01       0.67959836E-02       0.94242812E+00       0.93657125E-03
      0.12400000E+03       0.20440116E+01       0.67767801E-02       0.94826920E+00       0.94238827E-03
      0.12500000E+03       0.20382088E+01       0.67576579E-02       0.95408533E+00       0.94818022E-03
      0.12600000E+03       0.20324308E+01       0.67386166E-02       0.95987663E+00       0.95394721E-03
      0.12700000E+03       0.20266775E+01       0.67196559E-02       0.96564320E+00       0.95968935E-03
      0.12800000E+03       0.20209487E+01       0.67007754E-02       0.97138514E+00       0.96540676E-03
      0.12900000E+03       0.20152444E+01       0.66819749E-02       0.97710256E+00       0.97109953E-03
      0.13000000E+03       0.20095644E+01       0.66632539E-02       0.98279556E+00       0.97676777E-03
      0.13100000E+03       0.20039087E+01       0.66446122E-02       0.98846425E+00       0.98241159E-03
      0.13200000E+03       0.19982772E+01       0.66260494E-02       0.99410874E+00       0.98803110E-03
      0.13300000E+03       0.19926697E+01       0.66075652E-02       0.99972911E+00       0.99362640E-03
      0.13400000E+03       0.19870862E+01       0.65891593E-02       0.10053255E+01       0.99919759E-03
      0.13500000E+03       0.19815265E+01       0.65708313E-02       0.10108979E+01       0.10047448E-02
      0.13600000E+03       0.19759905E+01       0.65525809E-02       0.10164466E+01       0.10102681E-02
      0.13700000E+03       0.19704782E+01       0.65344078E-02       0.10219716E+01       0.10157676E-02
      0.13800000E+03       0.19649895E+01       0.65163116E-02       0.10274730E+01       0.10212434E-02
      0.13900000E+03       0.19595242E+01       0.64982921E-02       0.10329508E+01       0.10266956E-02
      0.14000000E+03       0.19540822E+01       0.64803489E-02       0.10384053E+01       0.10321243E-02
      0.14100000E+03       0.19486635E+01       0.64624818E-02       0.10438365E+01       0.10375297E-02
      0.14200000E+03       0.19432679E+01       0.64446903E-02       0.10492445E+01       0.10429118E-02
      0.14300000E+03       0.19378954E+01       0.64269741E-02       0.10546293E+01       0.10482706E-02
      0.14400000E+03       0.19325459E+01       0.64093330E-02       0.10599912E+01       0.10536064E-02
      0.14500000E+03       0.19272192E+01       0.63917667E-02       0.10653302E+01       0.10589192E-02
      0.14600000E+03       0.19219152E+01       0.63742748E-02       0.10706463E+01       0.10642092E-02
      0.14700000E+03       0.19166339E+01       0.63568570E-02       0.10759398E+01       0.10694763E-02
      0.14800000E+03       0.19113752E+01       0.63395130E-02       0.10812106E+01       0.10747208E-02
      0.14900000E+03       0.19061389E+01       0.63222425E-02       0.10864589E+01       0.10799427E-02
      0.15000000E+03       0.19009250E+01       0.63050451E-02       0.10916848E+01       0.10851420E-02
      0.15100000E+03       0.18957334E+01       0.62879207E-02       0.10968884E+01       0.10903190E-02
      0.15200000E+03       0.18905639E+01       0.62708688E-02       0.11020697E+01       0.10954737E-02
      0.15300000E+03       0.18854166E+01       0.62538893E-02       0.11072289E+01       0.11006062E-02
      0.15400000E+03       0.18802912E+01       0.62369816E-02       0.11123661E+01       0.11057166E-02
      0.15500000E+03       0.18751878E+01       0.62201457E-02       0.11174813E+01       0.11108050E-02
      0.15600000E+03       0.18701061E+01       0.62033811E-02       0.11225746E+01       0.11158715E-02
      0.15700000E+03       0.18650462E+01       0.61866876E-02       0.11276462E+01       0.11209161E-02
      0.15800000E+03       0.18600079E+01       0.61700649E-02       0.11326961E+01       0.11259390E-02
      0.15900000E+03       0.18549911E+01       0.61535126E-02       0.11377245E+01       0.11309403E-02
      0.16000000E+03       0.18499957E+01       0.61370305E-02       0.11427313E+01       0.11359201E-02
      0.16100000E+03       0.18450217E+01       0.61206183E-02       0.11477168E+01       0.11408784E-02
      0.16200000E+03       0.18400690E+01       0.61042757E-02       0.11526809E+01       0.11458153E-02
      0.16300000E+03       0.18351374E+01       0.60880024E-02       0.11576239E+01       0.11507311E-02
      0.16400000E+03       0.18302269E+01       0.60717981E-02       0.11625457E+01       0.11556256E-02
      0.16500000E+03       0.18253373E+01       0.60556626E-02       0.11674465E+01       0.11604990E-02
      0.16600000E+03       0.18204687E+01       0.60395954E-02       0.11723263E+01       0.11653515E-02
      0.16700000E+03       0.18156209E+01       0.60235964E-02       0.11771853E+01       0.11701831E-02
      0.16800000E+03       0.18107938E+01       0.60076653E-02       0.11820236E+01       0.11749939E-02
      0.16900000E+03       0.18059873E+01       0.59918018E-02       0.11868411E+01       0.11797839E-02
      0.17000000E+03       0.18012014E+01       0.59760055E-02       0.11916381E+01       0.11845534E-02
      0.17100000E+03       0.17964359E+01       0.59602763E-02       0.11964145E+01       0.11893023E-02
      0.17200000E+03       0.17916908E+01       0.59446138E-02       0.12011706E+01       0.11940307E-02
      0.17300000E+03       0.17869660E+01       0.59290177E-02       0.12059063E+01       0.11987388E-02
      0.17400000E+03       0.17822613E+01       0.59134878E-02       0.12106217E+01       0.12034267E-02
      0.17500000E+03       0.17775768E+01       0.58980239E-02       0.12153171E+01       0.12080943E-02
      0.17600000E+03       0.17729123E+01       0.58826255E-02       0.12199923E+01       0.12127419E-02
      0.17700000E+03       0.17682678E+01       0.58672925E-02       0.12246476E+01       0.12173694E-02
      0.17800000E+03       0.17636430E+01       0.58520245E-02       0.12292830E+01       0.12219770E-02
      0.17900000E+03       0.17590381E+01       0.58368213E-02       0.12338985E+01       0.12265648E-02
      0.18000000E+03       0.17544528E+01       0.58216827E-02       0.12384943E+01       0.12311328E-02
      0.18100000E+03       0.17498872E+01       0.58066083E-02       0.12430705E+01       0.12356812E-02
      0.18200000E+03       0.17453410E+01       0.57915979E-02       0.12476271E+01       0.12402100E-02
      0.18300000E+03       0.17408143E+01       0.57766512E-02       0.12521643E+01       0.12447193E-02
      0.18400000E+03       0.17363070E+01       0.57617680E-02       0.12566820E+01       0.12492092E-02
      0.18500000E+03       0.17318189E+01       0.57469479E-02       0.12611805E+01       0.12536797E-02
      0.18600000E+03       0.17273500E+01       0.57321908E-02       0.12656597E+01       0.12581310E-02
      0.18700000E+03       0.17229002E+01       0.57174963E-02       0.12701197E+01       0.12625632E-02
      0.18800000E+03       0.17184694E+01       0.57028642E-02       0.12745607E+01       0.12669763E-02
      0.18900000E+03       0.17140576E+01       0.56882942E-02       0.12789827E+01       0.12713703E-02
      0.19000000E+03       0.17096646E+01       0.56737861E-02       0.12833858E+01       0.12757455E-02
      0.19100000E+03       0.17052904E+01       0.56593396E-02       0.12877701E+01       0.12801018E-02
      0.19200000E+03       0.17009350E+01       0.56449544E-02       0.12921356E+01       0.12844394E-02
      0.19300000E+03       0.16965981E+01       0.56306303E-02       0.12964825E+01       0.12887583E-02
      0.19400000E+03       0.16922798E+01       0.56163671E-02       0.13008108E+01       0.12930586E-02
      0.19500000E+03       0.16879799E+01       0.56021644E-02       0.13051206E+01       0.12973404E-02
      0.19600000E+03       0.16836984E+01       0.55880221E-02       0.13094119E+01       0.13016038E-02
      0.19700000E+03       0.16794353E+01       0.55739398E-02       0.13136849E+01       0.13058488E-02
      0.19800000E+03       0.16751903E+01       0.55599173E-02       0.13179397E+01       0.13100756E-02
      0.19900000E+03       0.16709636E+01       0.55459544E-02       0.13221762E+01       0.13142842E-02
      0.20000000E+03       0.16667548E+01       0.55320509E-02       0.13263946E+01       0.13184746E-02
      0.20100000E+03       0.16625641E+01       0.55182063E-02       0.13305950E+01       0.13226470E-02
      0.20200000E+03       0.16583913E+01       0.55044206E-02       0.13347774E+01       0.13268015E-02
      0.20300000E+03       0.16542364E+01       0.54906935E-02       0.13389420E+01       0.13309381E-02
      0.20400000E+03       0.16500992E+01       0.54770247E-02       0.13430887E+01       0.13350569E-02
      0.20500000E+03       0.16459797E+01       0.54634139E-02       0.13472177E+01       0.13391579E-02
      0.20600000E+03       0.16418778E+01       0.54498610E-02       0.13513291E+01       0.13432413E-02
      0.20700000E+03       0.16377935E+01       0.54363657E-02       0.13554228E+01       0.13473072E-02
      0.20800000E+03       0.16337266E+01       0.54229277E-02       0.13594991E+01       0.13513555E-02
      0.20900000E+03       0.16296771E+01       0.54095469E-02       0.13635579E+01       0.13553864E-02
      0.21000000E+03       0.16256450E+01       0.53962229E-02       0.13675994E+01       0.13594000E-02
      0.21100000E+03       0.16216301E+01       0.53829555E-02       0.13716236E+01       0.13633963E-02
      0.21200000E+03       0.16176323E+01       0.53697445E-02       0.13756306E+01       0.13673754E-02
      0.21300000E+03       0.16136517E+01       0.53565897E-02       0.13796204E+01       0.13713374E-02
      0.21400000E+03       0.16096880E+01       0.53434908E-02       0.13835932E+01       0.13752823E-02
      0.21500000E+03       0.16057414E+01       0.53304475E-02       0.13875490E+01       0.13792103E-02
      0.21600000E+03       0.16018116E+01       0.53174597E-02       0.13914879E+01       0.13831213E-02
      0.21700000E+03       0.15978986E+01       0.53045271E-02       0.13954099E+01       0.13870155E-02
      0.21800000E+03       0.15940023E+01       0.52916495E-02       0.13993151E+01       0.13908930E-02
      0.21900000E+03       0.15901227E+01       0.52788266E-02       0.14032037E+01       0.13947538E-02
      0.22000000E+03       0.15862597E+01       0.52660583E-02       0.14070756E+01       0.13985980E-02
      0.22100000E+03       0.15824133E+01       0.52533442E-02       0.14109310E+01       0.14024256E-02
      0.22200000E+03       0.15785833E+01       0.52406842E-02       0.14147698E+01       0.14062368E-02
      0.22300000E+03       0.15747696E+01       0.52280780E-02       0.14185923E+01       0.14100315E-02
      0.22400000E+03       0.15709723E+01       0.52155254E-02       0.14223984E+01       0.14138100E-02
      0.22500000E+03       0.15671912E+01       0.52030262E-02       0.14261882E+01       0.14175721E-02
      0.22600000E+03       0.15634263E+01       0.51905802E-02       0.14299618E+01       0.14213181E-02
      0.22700000E+03       0.15596775E+01       0.51781871E-02       0.14337193E+01       0.14250480E-02
      0.22800000E+03       0.15559447E+01       0.51658467E-02       0.14374606E+01       0.14287619E-02
      0.22900000E+03       0.15522279E+01       0.51535587E-02       0.14411860E+01       0.14324597E-02
      0.23000000E+03       0.15485271E+01       0.51413231E-02       0.14448955E+01       0.14361417E-02
      0.23100000E+03       0.15448420E+01       0.51291394E-02       0.14485891E+01       0.14398078E-02
      0.23200000E+03       0.15411727E+01       0.51170076E-02       0.14522669E+01       0.14434581E-02
      0.23300000E+03       0.15375191E+01       0.51049274E-02       0.14559289E+01       0.14470927E-02
      0.23400000E+03       0.15338811E+01       0.50928986E-02       0.14595753E+01       0.14507117E-02
      0.23500000E+03       0.15302587E+01       0.50809210E-02       0.14632061E+01       0.14543151E-02
      0.23600000E+03       0.15266518E+01       0.50689943E-02       0.14668213E+01       0.14579030E-02
      0.23700000E+03       0.15230603E+01       0.50571183E-02       0.14704211E+01       0.14614755E-02
      0.23800000E+03       0.15194842E+01       0.50452929E-02       0.14740055E+01       0.14650327E-02
      0.23900000E+03       0.15159233E+01       0.50335178E-02       0.14775746E+01       0.14685745E-02
      0.24000000E+03       0.15123778E+01       0.50217927E-02       0.14811284E+01       0.14721010E-02
      0.24100000E+03       0.15088473E+01       0.50101176E-02       0.14846669E+01       0.14756125E-02
      0.24200000E+03       0.15053320E+01       0.49984922E-02       0.14881904E+01       0.14791088E-02
      0.24300000E+03       0.15018317E+01       0.49869162E-02       0.14916987E+01       0.14825900E-02
      0.24400000E+03       0.14983465E+01       0.49753894E-02       0.14951921E+01       0.14860563E-02
      0.24500000E+03       0.14948761E+01       0.49639118E-02       0.14986705E+01       0.14895077E-02
      0.24600000E+03       0.14914205E+01       0.49524829E-02       0.15021340E+01       0.14929442E-02
      0.24700000E+03       0.14879798E+01       0.49411027E-02       0.15055828E+01       0.14963660E-02
      0.24800000E+03       0.14845537E+01       0.49297710E-02       0.15090167E+01       0.14997730E-02
      0.24900000E+03       0.14811424E+01       0.49184874E-02       0.15124360E+01       0.15031654E-02
      0.25000000E+03       0.14777456E+01       0.49072519E-02       0.15158406E+01       0.15065432E-02
      0.25100000E+03       0.14743634E+01       0.48960643E-02       0.15192307E+01       0.15099064E-02
      0.25200000E+03       0.14709956E+01       0.48849242E-02       0.15226062E+01       0.15132552E-02
      0.25300000E+03       0.14676422E+01       0.48738315E-02       0.15259673E+01       0.15165896E-02
      0.25400000E+03       0.14643032E+01       0.48627861E-02       0.15293141E+01       0.15199097E-02
      0.25500000E+03       0.14609785E+01       0.48517877E-02       0.15326465E+01       0.15232154E-02
      0.25600000E+03       0.14576680E+01       0.48408361E-02       0.15359646E+01       0.15265070E-02
      0.25700000E+03       0.14543717E+01       0.48299312E-02       0.15392686E+01       0.15297844E-02
      0.25800000E+03       0.14510895E+01       0.48190726E-02       0.15425584E+01       0.15330477E-02
      0.25900000E+03       0.14478213E+01       0.48082603E-02       0.15458342E+01       0.15362969E-02
      0.26000000E+03       0.14445671E+01       0.47974940E-02       0.15490959E+01       0.15395322E-02
      0.26100000E+03       0.14413268E+01       0.47867736E-02       0.15523436E+01       0.15427536E-02
      0.26200000E+03       0.14381004E+01       0.47760988E-02       0.15555775E+01       0.15459611E-02
      0.26300000E+03       0.14348878E+01       0.47654695E-02       0.15587975E+01       0.15491548E-02
      0.26400000E+03       0.14316890E+01       0.47548854E-02       0.15620038E+01       0.15523348E-02
      0.26500000E+03       0.14285038E+01       0.47443464E-02       0.15651963E+01       0.15555011E-02
      0.26600000E+03       0.14253323E+01       0.47338523E-02       0.15683752E+01       0.15586538E-02
      0.26700000E+03       0.14221744E+01       0.47234029E-02       0.15715404E+01       0.15617929E-02
      0.26800000E+03       0.14190299E+01       0.47129979E-02       0.15746922E+01       0.15649186E-02
      0.26900000E+03       0.14158990E+01       0.47026373E-02       0.15778304E+01       0.15680308E-02
      0.27000000E+03       0.14127814E+01       0.46923208E-02       0.15809552E+01       0.15711296E-02
      0.27100000E+03       0.14096771E+01       0.46820483E-02       0.15840666E+01       0.15742151E-02
      0.27200000E+03       0.14065862E+01       0.46718195E-02       0.15871647E+01       0.15772873E-02
      0.27300000E+03       0.14035085E+01       0.46616343E-02       0.15902495E+01       0.15803463E-02
      0.27400000E+03       0.14004439E+01       0.46514924E-02       0.15933212E+01       0.15833921E-02
      0.27500000E+03       0.13973925E+01       0.46413938E-02       0.15963797E+01       0.15864249E-02
      0.27600000E+03       0.13943541E+01       0.46313382E-02       0.15994251E+01       0.15894446E-02
      0.27700000E+03       0.13913288E+01       0.46213254E-02       0.16024575E+01       0.15924513E-02
      0.27800000E+03       0.13883163E+01       0.46113553E-02       0.16054769E+01       0.15954451E-02
      0.27900000E+03       0.13853168E+01       0.46014276E-02       0.16084833E+01       0.15984260E-02
      0.28000000E+03       0.13823301E+01       0.45915422E-02       0.16114769E+01       0.16013941E-02
      0.28100000E+03       0.13793562E+01       0.45816990E-02       0.16144577E+01       0.16043495E-02
      0.28200000E+03       0.13763951E+01       0.45718977E-02       0.16174258E+01       0.16072921E-02
      0.28300000E+03       0.13734466E+01       0.45621382E-02       0.16203811E+01       0.16102221E-02
      0.28400000E+03       0.13705107E+01       0.45524202E-02       0.16233238E+01       0.16131395E-02
      0.28500000E+03       0.13675874E+01       0.45427436E-02       0.16262538E+01       0.16160443E-02
      0.28600000E+03       0.13646766E+01       0.45331083E-02       0.16291714E+01       0.16189366E-02
      0.28700000E+03       0.13617782E+01       0.45235141E-02       0.16320764E+01       0.16218166E-02
      0.28800000E+03       0.13588923E+01       0.45139607E-02       0.16349690E+01       0.16246841E-02
      0.28900000E+03       0.13560187E+01       0.45044480E-02       0.16378493E+01       0.16275393E-02
      0.29000000E+03       0.13531575E+01       0.44949759E-02       0.16407172E+01       0.16303822E-02
      0.29100000E+03       0.13503084E+01       0.44855442E-02       0.16435728E+01       0.16332129E-02
      0.29200000E+03       0.13474716E+01       0.44761526E-02       0.16464162E+01       0.16360314E-02
      0.29300000E+03       0.13446469E+01       0.44668011E-02       0.16492474E+01       0.16388378E-02
      0.29400000E+03       0.13418343E+01       0.44574894E-02       0.16520666E+01       0.16416322E-02
      0.29500000E+03       0.13390338E+01       0.44482174E-02       0.16548736E+01       0.16444145E-02
      0.29600000E+03       0.13362452E+01       0.44389850E-02       0.16576686E+01       0.16471849E-02
      0.29700000E+03       0.13334686E+01       0.44297918E-02       0.16604517E+01       0.16499433E-02
      0.29800000E+03       0.13307038E+01       0.44206379E-02       0.16632228E+01       0.16526899E-02
      0.29900000E+03       0.13279509E+01       0.44115230E-02       0.16659821E+01       0.16554247E-02
      0.30000000E+03       0.13252098E+01       0.44024470E-02       0.16687296E+01       0.16581477E-02
      0.30100000E+03       0.13224804E+01       0.43934096E-02       0.16714653E+01       0.16608591E-02
      0.30200000E+03       0.13197627E+01       0.43844108E-02       0.16741893E+01       0.16635587E-02
      0.30300000E+03       0.13170567E+01       0.43754503E-02       0.16769016E+01       0.16662468E-02
      0.30400000E+03       0.13143622E+01       0.43665281E-02       0.16796024E+01       0.16689233E-02
